product_id,vendor_id,market_date,customer_id,quantity,cost_to_customer_per_qty,transaction_time,customer_first_name,customer_last_name,customer_zip,product_name,product_size,product_category_id,product_qty_type,product_category_name,vendor_name,vendor_type,vendor_owner_first_name,vendor_owner_last_name,market_day,market_week,market_year,market_start_time,market_end_time,special_notes,market_season,market_min_temp,market_max_temp,market_rain_flag,market_snow_flag,booth_number,booth_price_level,booth_description,booth_type
2,7,25-09-2019,8,1.01,3.49,16:08:00,Norma,Valenzuela,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,25-09-2019,8,4.71,3.49,16:16:00,Norma,Valenzuela,22821,Jalapeno Peppers - Organic,small,,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,,25-09-2019,15,2.28,3.49,17:31:00,Darrell,Messina,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,28-09-2019,2,0.8,3.49,13:48:00,Manuel,Diaz,,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,28-09-2019,6,5.07,3.49,09:53:00,Betty,Bullard,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,28-09-2019,19,3.93,3.49,13:42:00,Iva,Kienzler,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,28-09-2019,21,4.16,3.49,10:09:00,Duane,Sipp,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-07-2020,,1.58,3.49,16:10:00,Jane,,22801,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-07-2020,2,3.94,3.49,18:52:00,Manuel,,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,2,3.37,3.49,18:55:00,Manuel,,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,10,5.38,3.49,18:11:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-07-2020,10,2.86,3.49,18:37:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,01-07-2020,14,4.11,3.49,18:18:00,William,Lopes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-07-2020,,2.75,3.49,18:41:00,George,Rai,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,2,5.6,3,12:25:00,Manuel,Diaz,22821,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,5,4.61,,,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,6,5.18,3,10:01:00,Betty,Bullard,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,6,3.47,3.49,10:59:00,Betty,Bullard,22803,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,9,,3.49,09:28:00,,Forbes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,9,0.59,3.49,10:01:00,Janet,Forbes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,11,3.28,3.49,12:15:00,Richard,Paulson,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,15,3.31,3.49,,Darrell,Messina,22801,Jalapeno Peppers - Organic,small,1,lbs,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,15,1.58,3.49,13:12:00,Darrell,Messina,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,04-07-2020,19,1.82,3.49,,Iva,Kienzler,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-07-2020,1,1.98,3.49,18:56:00,Jane,Connor,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-07-2020,4,2.28,3.49,18:32:00,Deanna,Washington,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
2,7,08-07-2020,8,5.13,3.49,18:43:00,Norma,Valenzuela,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-07-2020,12,4.4,3.49,17:07:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-07-2020,20,3.3,3.49,17:37:00,Valerie,Loftis,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-07-2020,,2.93,3.49,17:42:00,Alvin,Laurie,22808,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,11-07-2020,4,1.53,3.49,10:08:00,Deanna,Washington,22802,Jalapeno Peppers - Organic,small,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,11-07-2020,13,1.89,3.49,11:54:00,Jeremy,Gruber,22804,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,11-07-2020,18,5.09,3.49,13:28:00,,Mitchell,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,11-07-2020,,3.13,3.49,13:54:00,Jeri,Mitchell,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,11-07-2020,24,3.5,3.49,11:34:00,Dawn,Nale,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,15-07-2020,1,2.45,3.49,18:38:00,Jane,Connor,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,2,3.05,3.49,18:16:00,Manuel,Diaz,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,2,1.32,3.49,18:40:00,Manuel,,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,3,2.85,3.49,18:47:00,Bob,Wilson,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,6,2.56,3.49,18:56:00,Betty,Bullard,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,12,1.81,3.49,16:50:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,12,2.61,3.49,17:36:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,14,,3.49,18:31:00,William,Lopes,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,19,3.42,3.49,17:46:00,Iva,Kienzler,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
2,7,15-07-2020,21,5.02,3.49,18:52:00,Duane,Sipp,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,18-07-2020,4,1.39,3.49,12:14:00,Deanna,Washington,22802,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,18-07-2020,6,1.25,3.49,09:35:00,Betty,Bullard,22803,Jalapeno Peppers - Organic,small,1,lbs,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,18-07-2020,9,3.1,3.49,13:57:00,,Forbes,22801,Jalapeno Peppers - Organic,small,,,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,18-07-2020,18,5.59,3.49,09:04:00,Jeri,Mitchell,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,18-07-2020,19,4.67,3.49,08:57:00,Iva,Kienzler,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,18-07-2020,20,2.12,3.49,12:18:00,Valerie,Loftis,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,20,6.64,3.49,13:00:00,Valerie,Loftis,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,7,4.38,3.49,17:57:00,Jessica,Armenta,22821,Jalapeno Peppers - Organic,small,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,9,2.31,3.49,18:21:00,Janet,Forbes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,10,3.38,3.49,16:24:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,11,3.14,3.49,18:44:00,Richard,Paulson,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
,7,22-07-2020,12,4.33,3.49,16:25:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,12,1.95,3.49,16:26:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,18,2.85,3.49,18:00:00,Jeri,Mitchell,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-07-2020,25,5.15,3.49,18:55:00,Bonnie,Hassan,22808,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,25-07-2020,14,3.87,3.49,13:37:00,,Lopes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,25-07-2020,14,1.38,3.49,13:54:00,William,Lopes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,1,3.88,3.49,18:52:00,Jane,Connor,22801,Jalapeno Peppers - Organic,small,,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,4,3.35,3.49,18:27:00,Deanna,Washington,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,5,3,3.49,18:43:00,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,6,2.38,3.49,,Betty,Bullard,22803,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
2,7,29-07-2020,10,4.2,3.49,18:52:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,15,2.59,,16:39:00,Darrell,Messina,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,26,3.08,3.49,18:38:00,Tracie,Goehring,22821,Jalapeno Peppers - Organic,small,1,lbs,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-07-2020,26,3.64,3.49,18:46:00,Tracie,Goehring,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-08-2020,1,1.79,3.49,10:18:00,Jane,Connor,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,01-08-2020,3,4.87,3.49,12:38:00,Bob,Wilson,22821,Jalapeno Peppers - Organic,small,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-08-2020,5,3.26,3.49,09:18:00,Abigail,,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-08-2020,11,2.27,3.49,12:01:00,Richard,Paulson,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,01-08-2020,,6.04,3.49,09:52:00,Darrell,Messina,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,05-08-2020,8,2.84,3.49,16:43:00,Norma,Valenzuela,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,,05-08-2020,12,1.47,3.49,18:11:00,Jack,Wise,22821,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,05-08-2020,12,0.22,3.49,18:26:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,05-08-2020,26,,3.49,18:50:00,Tracie,Goehring,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,05-08-2020,26,2.74,3.49,18:51:00,Tracie,Goehring,22821,Jalapeno Peppers - Organic,small,,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,5,4.53,3.49,11:31:00,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,5,5.2,3.49,12:06:00,Abigail,Harris,22801,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,7,3.53,3.49,08:23:00,Jessica,Armenta,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,9,0.18,3.49,10:32:00,Janet,Forbes,22801,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,12,4.91,,09:45:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,08-08-2020,12,3.18,3.49,10:26:00,Jack,Wise,22821,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,12-08-2020,4,3.06,3.49,18:59:00,Deanna,Washington,22802,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,12-08-2020,7,3.05,3.49,17:25:00,Jessica,Armenta,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,12-08-2020,13,1.25,3.49,16:16:00,Jeremy,Gruber,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,12-08-2020,13,3.96,3.49,16:39:00,Jeremy,Gruber,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,12-08-2020,16,3.53,3.49,17:53:00,Ada,Nieves,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,,23,1.78,3.49,18:53:00,Alvin,Laurie,22808,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,7,2.77,3.49,09:40:00,Jessica,Armenta,22821,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,8,3.85,3.49,09:36:00,Norma,Valenzuela,22821,Jalapeno Peppers - Organic,small,,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,,1.91,3.49,12:13:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,18,4.74,3.49,13:37:00,Jeri,Mitchell,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,19,2.43,3.49,12:36:00,Iva,Kienzler,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,15-08-2020,19,3.01,3.49,13:04:00,Iva,Kienzler,22804,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,19-08-2020,11,6.34,3.49,,Richard,Paulson,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,19-08-2020,12,2.47,3.49,18:16:00,Jack,Wise,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,19-08-2020,13,2.37,3.49,18:50:00,Jeremy,Gruber,22804,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,19-08-2020,15,2.83,3.49,16:49:00,Darrell,Messina,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,19-08-2020,24,3.16,3.49,18:43:00,Dawn,Nale,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-08-2020,2,2.88,3.49,,Manuel,Diaz,22821,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-08-2020,5,3.75,3.49,13:46:00,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-08-2020,5,4.99,3.49,13:58:00,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,22-08-2020,6,3.48,3.49,09:39:00,Betty,Bullard,22803,Jalapeno Peppers - Organic,small,1,lbs,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,22-08-2020,17,8.05,3.49,13:27:00,Carlos,Diaz,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,1,1.03,3.49,18:49:00,Jane,Connor,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,5,3.68,3.49,18:20:00,Abigail,Harris,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,9,2.13,3.49,18:21:00,Janet,Forbes,22801,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,13,3.3,3.49,16:55:00,Jeremy,Gruber,22804,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,,0.31,3.49,17:27:00,Darrell,Messina,22801,,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,26-08-2020,19,5.26,3.49,18:05:00,Iva,Kienzler,22804,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-08-2020,4,1.82,3.49,13:32:00,Deanna,Washington,22802,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-08-2020,6,1.04,3.49,13:18:00,Betty,Bullard,22803,Jalapeno Peppers - Organic,small,,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
2,7,29-08-2020,10,2.14,3.49,13:29:00,Russell,Edwards,22803,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-08-2020,21,2.16,3.49,08:54:00,Duane,Sipp,,Jalapeno Peppers - Organic,small,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
2,7,29-08-2020,21,3.54,3.49,08:55:00,Duane,Sipp,22801,Jalapeno Peppers - Organic,,1,lbs,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
